Source,SupplierCode,BIS_Ref_ID,ItemOptionNumber,ProductStyle,OptionDescription,ItemDescription,SubGroup,SubgroupDescription,EAN,PolledDate,TransDate,CountryCode,OriginalSellingPrice,SaleUnits,SaleValue,ReturnUnits,ReturnValue,FullPriceInd,SalesSourceDescription,ModelType,VATRate,VAT,VATExclusive,CommissionRate,Commission,BrandName,OrderReferenceNumber
ONL,A25671,276626145,M4998716,WRB013_WHITE,14,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595655091,2023-07-31,2023-07-25,GB,55.00,0,0.00,-1,-55.00,FP,Online,Non-stocked,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R3YKFX8
ONL,A95230,958633945,M0149105,MMB032NAVY,X-Large,BLU CREW CLOTHING BL,4F01,MENS CLOTHING,5054409490356,2023-07-31,2023-07-28,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5148DK
ONL,A95230,958700002,M2954303,MOE045NAVY,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595087366,2023-07-31,2023-07-30,GB,39.00,1,39.00,0,0.00,FP,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6R5FQKT8
ONL,A95230,276743429,T9266216,WRJ719_NAVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595711506,2023-07-31,2023-07-22,GB,47.00,0,0.00,-1,-47.00,MD,Online,Concession,20.00,-7.83,-39.17,37.00,-14.49,Crew Clothing Company,6R35XV3T
ONL,A25671,276631033,U7420560,MSR008_NAVY,9 EU 42,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595859055,2023-07-31,2023-07-25,GB,55.00,0,0.00,-1,-55.00,FP,Online,Non-stocked,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R3ZA1SZ
ONL,A95230,959022303,42822204,MKE002CLASSPINK,Large,CREW CLOTHING PINK C,4F01,MENS CLOTHING,5054409930838,2023-07-31,2023-07-31,GB,40.00,1,40.00,0,0.00,FP,Online,Concession,20.00,6.67,33.33,37.00,12.33,Crew Clothing Company,6R5S3XQ5
ONL,A95230,276552206,D8937803,MSC041_DUTCHBLUE,Small,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595764809,2023-07-31,2023-07-15,GB,75.00,0,0.00,-1,-37.00,MD,Online,Concession,20.00,-6.17,-30.83,37.00,-11.41,Crew Clothing Company,6R0ZQPWT
ONL,A95230,276600383,D6458614,WSJ081_NVYPRNT,10,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595761242,2023-07-31,2023-07-28,GB,89.00,0,0.00,-1,-44.00,MD,Online,Concession,20.00,-7.33,-36.67,37.00,-13.57,Crew Clothing Company,6R51BLCX
ONL,A95230,959168213,96882604,MKE001_OPTICWHITE,Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409932801,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5FZ1MW
ONL,A95230,958347703,M8747914,WSG005_STONE,10,CR NAT CREW CLOTHING,4F06,WOMENS PP+,5059595893974,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5FSJ9Q
ONL,A95230,958957821,N4192005,MSB007_BLUEWHITE,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595852452,2023-07-31,2023-07-31,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5RPH54
ONL,A95230,958621107,A8541514,WNF020GREYMARL,10,CREW CLOTHING HERITA,4F02,WOMENS CLOTHING,5054409404285,2023-07-31,2023-07-30,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5FM6TS
ONL,A95230,959322323,N4407705,MSB071_OPTWHT,Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5059595824282,2023-07-31,2023-07-31,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5S8S2M
ONL,A95230,276663005,D8947256,WSR004_NAVY,5 EU 38,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595737131,2023-07-31,2023-07-30,GB,79.00,0,0.00,-1,-47.00,MD,Online,Concession,20.00,-7.83,-39.17,37.00,-14.49,Crew Clothing Company,6R5DTMFF
ONL,A95230,959518033,76034822,MJH001INDIGO,34 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409884537,2023-07-31,2023-07-30,GB,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6R5FTPWL
ONL,A95230,959272076,D6575714,WSD292_WHTLINEN,10,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595894728,2023-07-31,2023-07-31,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5RV38M
ONL,A95230,276539334,90240814,WSM001_NVYWHITE,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595894872,2023-07-31,2023-07-29,GB,29.00,0,0.00,-1,-29.00,FP,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6R5CNM8A
ONL,A95230,959164492,D9883814,WSA024_CLOUDBLU,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595805342,2023-07-31,2023-07-30,GB,99.00,1,49.00,0,0.00,MD,Online,Concession,20.00,8.17,40.83,37.00,15.11,Crew Clothing Company,6R5FDHTN
ONL,A95230,959384234,N4039517,WSK001_KHAKI,16,CR GRN CREW CLOTHING,4F06,WOMENS PP+,5059595931263,2023-07-31,2023-07-31,GB,39.00,1,39.00,0,0.00,FP,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6R5S5XVW
ONL,A95230,276667909,C8636505,MRB022_MEZZRNE,X-Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595603245,2023-07-31,2023-07-25,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6R3YBAV2
ONL,A95230,959314820,A9346815,WNA035_MIDWASH,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409444939,2023-07-31,2023-07-31,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5RWPMX
ONL,A25671,276749050,U7421717,WSJ176_GRNFLR,16,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595929512,2023-07-31,2023-07-16,GB,65.00,0,0.00,-1,-65.00,FP,Online,Non-stocked,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6R1AFDMS
ONL,A95230,276754904,12696606,MSE002_BROOKGREEN,X-Large,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5059595771999,2023-07-31,2023-07-24,GB,40.00,0,0.00,-1,-26.67,FP,Online,Concession,20.00,-4.45,-22.22,37.00,-8.22,Crew Clothing Company,6R3WL3KG
ONL,A95230,276743243,T8830607,MRA003_DKNAVY,XX-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595454632,2023-07-31,2023-07-17,GB,79.00,0,0.00,-1,-39.00,MD,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6R1QAFWP
ONL,A95230,958957908,U7392516,WQJ006_FLORAL,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595494355,2023-07-31,2023-07-28,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6R51S9GK
ONL,A95230,276712820,D9882914,WSD030_WHTLN,10,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595743484,2023-07-31,2023-07-06,GB,55.00,0,0.00,-1,-27.00,MD,Online,Concession,20.00,-4.50,-22.50,37.00,-8.33,Crew Clothing Company,6QYAZH65
ONL,A95230,276513083,T5783818,WOE018CREAM,18,CREW CLOTHING HARRIE,4F02,WOMENS CLOTHING,5059595186779,2023-07-31,2023-07-30,GB,32.00,0,0.00,-1,-16.00,MD,Online,Concession,20.00,-2.67,-13.33,37.00,-4.93,Crew Clothing Company,6R5DH2YY
ONL,A95230,958925348,T7462812,WME301_WHTNAVY,6,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5054409525652,2023-07-31,2023-07-31,TW,29.00,1,33.75,0,0.00,FP,Online,Concession,0.00,0.00,33.75,37.00,12.49,Crew Clothing Company,6R5RMGPN
ONL,A95230,276743244,T8832958,WQR006_PINK,7 EU 40,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595495574,2023-07-31,2023-07-21,GB,28.00,0,0.00,-1,-28.00,MD,Online,Concession,20.00,-4.67,-23.33,37.00,-8.63,Crew Clothing Company,6R2VG6QK
ONL,A95230,959002555,20284206,MLB006 SKY,X-Large,C BLUE STRIPE,4F01,MENS CLOTHING,5054409133215,2023-07-31,2023-07-31,GB,57.00,1,57.00,0,0.00,FP,Online,Concession,20.00,9.50,47.50,37.00,17.58,Crew Clothing Company,6R5S6AW2
ONL,A95230,959002551,15824806,MKE002 NAVY,X-Large,C BLUE POLO,4F01,MENS CLOTHING,5054409930463,2023-07-31,2023-07-31,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6R5S6AW2
ONL,A95230,959354834,A8541514,WNF020GREYMARL,10,CREW CLOTHING HERITA,4F02,WOMENS CLOTHING,5054409404285,2023-07-31,2023-07-31,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5SH55D
ONL,A95230,276695067,C8352914,WRE002_WHTBLU,10,CR WHI CREW CLOTHING,4F06,WOMENS PP+,5059595637509,2023-07-31,2023-07-23,GB,25.00,0,0.00,-1,-25.00,FP,Online,Concession,20.00,-4.17,-20.83,37.00,-7.71,Crew Clothing Company,6R3K1S63
ONL,A95230,959336641,52460218,WSE067_PINK,18,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595859925,2023-07-31,2023-07-31,GB,45.00,1,45.00,0,0.00,FP,Online,Concession,20.00,7.50,37.50,37.00,13.88,Crew Clothing Company,6R5SDNXB
ONL,A95230,959348726,15265615,WSK004_VMIDWSH,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595944270,2023-07-31,2023-07-31,GB,45.00,1,45.00,0,0.00,FP,Online,Concession,20.00,7.50,37.50,37.00,13.88,Crew Clothing Company,6R5SF0QB
ONL,A95230,959002602,38095114,WSE045_NVYWHT,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595876731,2023-07-31,2023-07-31,HK,29.00,1,33.29,0,0.00,FP,Online,Concession,0.00,0.00,33.29,37.00,12.32,Crew Clothing Company,6R5FY5ZK
ONL,A95230,276623896,D8937706,MSE034_BLUWHT,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595791911,2023-07-31,2023-07-28,GB,69.00,0,0.00,-1,-34.00,MD,Online,Concession,20.00,-5.67,-28.33,37.00,-10.48,Crew Clothing Company,6R51DN17
ONL,A95230,959431038,75305917,WSK004_WHITE,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595944140,2023-07-31,2023-07-29,GB,45.00,1,45.00,0,0.00,FP,Online,Concession,20.00,7.50,37.50,37.00,13.88,Crew Clothing Company,6R5CPQAM
ONL,A95230,959517770,T7096105,MKE002,X-Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409930500,2023-07-31,2023-07-29,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6R5CRVV8
ONL,A95230,959463235,N0159615,WSE004_LILACMULT,12,CR PUR CREW CLOTHING,4F02,WOMENS CLOTHING,5059595882558,2023-07-31,2023-07-30,GB,29.00,1,29.00,0,0.00,FP,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5DH0AH
ONL,A25671,959282901,41533646,BHN001_AQUA,8-9 Yrs,CR BLU CREW CLOTHING,4F03,BOYS CLOTHING,5059595937067,2023-07-31,2023-07-29,GB,22.00,1,22.00,0,0.00,FP,Online,Non-stocked,0.00,0.00,22.00,37.00,8.14,Crew Clothing Company,6R5CTJKA
ONL,A95230,959497972,57227515,WSE050_PLWHTLIN,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853671,2023-07-31,2023-07-30,PT,22.00,1,23.68,0,0.00,FP,Online,Concession,23.00,4.43,19.25,37.00,7.12,Crew Clothing Company,6R5FQ756
ONL,A95230,958352402,51315313,WSE037_SKYBLUE,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595867418,2023-07-31,2023-07-30,GB,35.00,1,35.00,0,0.00,FP,Online,Concession,20.00,5.83,29.17,37.00,10.79,Crew Clothing Company,6R5FNZ2M
ONL,A95230,958949740,T7096103,MKE002,Medium,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409930487,2023-07-31,2023-07-30,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6R5FHYYR
ONL,A95230,276641856,79837014,WSE037_CORAL,10,CR ORN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595867296,2023-07-31,2023-07-12,GB,35.00,0,0.00,-1,-23.33,FP,Online,Concession,20.00,-3.89,-19.44,37.00,-7.19,Crew Clothing Company,6R06R7JK
ONL,A95230,276521317,U4847571,GEJ030_PROVWHITE,10-11 Yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,5059595398974,2023-07-31,2023-07-06,GB,26.00,0,0.00,-1,-12.00,MD,Online,Concession,0.00,0.00,-12.00,37.00,-4.44,Crew Clothing Company,6QYAN2WR
ONL,A95230,276605290,D8941813,WSA064_DKNAVY,8,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595759096,2023-07-31,2023-07-05,GB,145.00,0,0.00,-1,-55.00,MD,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6QXZ4N0W
ONL,A95230,276507120,A9942105,MMB062_ULTRAMARNE,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409489831,2023-07-31,2023-07-27,GB,57.00,0,0.00,-1,-57.00,FP,Online,Concession,20.00,-9.50,-47.50,37.00,-17.58,Crew Clothing Company,6R4P4RW4
ONL,A25671,959009229,89385807,MKE002 BLACK,XX-Large,CC BLK CLASSIC POLO,4F01,MENS CLOTHING,5054409930609,2023-07-31,2023-07-30,GB,37.00,1,37.00,0,0.00,FP,Online,Non-stocked,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6R5F4Q0M
ONL,A95230,276694181,C7854815,WRJ014_GREENFLR,12,CR GRN CREW CLOTHING,4F06,WOMENS PP+,5059595610366,2023-07-31,2023-07-07,GB,34.00,0,0.00,-1,-34.00,MD,Online,Concession,20.00,-5.67,-28.33,37.00,-10.48,Crew Clothing Company,6QYPKH18
ONL,A95230,959025642,85533714,WSA042_KHAKI,10,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595833932,2023-07-31,2023-07-31,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5S8AW4
ONL,A95230,958985433,32103418,WSJ028_STRGBLUE,18,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595779247,2023-07-31,2023-07-30,GB,95.00,1,95.00,0,0.00,FP,Online,Concession,20.00,15.83,79.17,37.00,29.29,Crew Clothing Company,6R5FN9GS
ONL,A25671,276529061,U7421717,WSJ176_GRNFLR,16,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595929512,2023-07-31,2023-07-16,GB,65.00,0,0.00,-1,-65.00,FP,Online,Non-stocked,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6R1ARKR8
ONL,A95230,276558979,20371003,MLB006 CLASSPINK,Small,C PINK STRIPE,4F01,MENS CLOTHING,5054409133253,2023-07-31,2023-07-28,GB,28.00,0,0.00,-1,-11.00,MD,Online,Concession,20.00,-1.83,-9.17,37.00,-3.39,Crew Clothing Company,6R51G9RA
ONL,A95230,958925347,D2198612,WSD219_CREAM,6,CR CRM CREW CLOTHING,4F06,WOMENS PP+,5059595756002,2023-07-31,2023-07-31,TW,45.00,1,52.50,0,0.00,FP,Online,Concession,0.00,0.00,52.50,37.00,19.43,Crew Clothing Company,6R5RMGPN
ONL,A25671,276503588,40399517,WSJ174_MULTI,16,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595924258,2023-07-31,2023-07-25,GB,69.00,0,0.00,-1,-69.00,FP,Online,Non-stocked,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6R3Z9XQW
ONL,A95230,958949610,22973484,WMH014LIGHTINDG,14 S,CREW CLOTHING BLUE S,4F02,WOMENS CLOTHING,5054409653959,2023-07-31,2023-07-31,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5S5XVZ
ONL,A95230,276729171,N4192317,WSJ151_NAVY,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595842446,2023-07-31,2023-07-21,AE,85.00,0,0.00,-1,-110.26,FP,Online,Concession,0.00,0.00,-110.26,37.00,-40.80,Crew Clothing Company,6R2V72D8
ONL,A95230,959509998,D7146113,WSE222_NAVY,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595810803,2023-07-31,2023-07-31,GB,55.00,1,24.00,0,0.00,MD,Online,Concession,20.00,4.00,20.00,37.00,7.40,Crew Clothing Company,6R5RJDYK
ONL,A95230,276507073,A9941133,MQG006_TAN,34 L,CR NAT CREW CLOTHING,4F01,MENS CLOTHING,5059595455820,2023-07-31,2023-07-24,GB,65.00,0,0.00,-1,-65.00,FP,Online,Concession,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6R3WY5QN
ONL,A25671,959390555,A8243704,MSB056_SPICECORAL,Medium,CR PNK CREW CLOTHING,4F05,MENS PP+,5059595906278,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5DYZX3
ONL,A95230,959038300,U4783904,WRL053_WHTLINEN,Large,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595680888,2023-07-31,2023-07-30,IE,59.00,1,32.45,0,0.00,FP,Online,Concession,23.00,6.07,26.38,37.00,9.76,Crew Clothing Company,6R5FJFGD
ONL,A95230,958949250,D1444002,MRB045_NVYBNTSIEN,Small,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595668350,2023-07-31,2023-07-30,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6R5FGF4D
ONL,A95230,958956290,U2772716,WOE284_STRIPE,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595184690,2023-07-31,2023-07-31,GB,25.00,1,25.00,0,0.00,FP,Online,Concession,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6R5RJXZ2
ONL,A95230,958926312,C1182815,WSJ074_DAISY,12,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595924456,2023-07-31,2023-07-31,GB,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6R5RQ96H
ONL,A95230,958625881,N4030717,WSA066_NAVY,16,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595852568,2023-07-31,2023-07-30,GB,129.00,1,129.00,0,0.00,FP,Online,Concession,20.00,21.50,107.50,37.00,39.78,Crew Clothing Company,6R5FPAVR
ONL,A25671,276589583,71104807,MSE002_GERPINK,XX-Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595771661,2023-07-31,2023-07-25,GB,40.00,0,0.00,-1,-40.00,FP,Online,Non-stocked,20.00,-6.67,-33.33,37.00,-12.33,Crew Clothing Company,6R3ZPGHP
ONL,A95230,959463793,59506450,GDP001_BLUESPOT,5-6 yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,5059595238607,2023-07-31,2023-07-30,DE,30.00,1,17.54,0,0.00,FP,Online,Concession,19.00,2.80,14.74,37.00,5.45,Crew Clothing Company,6R5DG4ST
ONL,A25671,276664768,20766207,MKE002 SKY,XX-Large,C BLUE POLO,4F01,MENS CLOTHING,5054409930739,2023-07-31,2023-07-21,GB,37.00,0,0.00,-1,-25.77,FP,Online,Non-stocked,20.00,-4.30,-21.47,37.00,-7.94,Crew Clothing Company,6R2V9TFV
ONL,A95230,276579277,57227518,WSE050_PLWHTLIN,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853701,2023-07-31,2023-07-16,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6R1BF34Y
ONL,A95230,276638150,D8942269,MSR003_TAN,11 EU 45,CR BRO CREW CLOTHING,4F05,MENS PP+,5059595735878,2023-07-31,2023-07-24,GB,79.00,0,0.00,-1,-39.00,MD,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6R3XJWRZ
ONL,A95230,276763658,55614316,WSE091_NAVYWHT,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595854104,2023-07-31,2023-07-20,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6R2HAM0G
ONL,A95230,959525726,55810816,WSJ124_WHTMUL,14,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595925644,2023-07-31,2023-07-31,GB,89.00,1,44.00,0,0.00,MD,Online,Concession,20.00,7.33,36.67,37.00,13.57,Crew Clothing Company,6R5RR33N
ONL,A25671,959042914,N4406505,MSB056_WHITE,Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5059595827030,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5F3TXG
ONL,A95230,958686756,57227515,WSE050_PLWHTLIN,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853671,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5FWXN9
ONL,A95230,958302184,T5105216,WSK016_NAVY,14,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595899563,2023-07-31,2023-07-30,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5FNFFV
ONL,A25671,958971630,54772444,GAE102_MIDWASH,6-7 Yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,5054409876921,2023-07-31,2023-07-30,GG,18.00,1,18.00,0,0.00,FP,Online,Non-stocked,0.00,0.00,18.00,37.00,6.66,Crew Clothing Company,6R5FKP61
ONL,A95230,276708321,D6540717,WSJ105_GREENWHT,16,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595783602,2023-07-31,2023-07-18,GB,79.00,0,0.00,-1,-79.00,FP,Online,Concession,20.00,-13.17,-65.83,37.00,-24.36,Crew Clothing Company,6R21L004
ONL,A95230,276628312,D8945314,WSF020_PINK,10,CR PNK CREW CLOTHING,4F06,WOMENS PP+,5059595757986,2023-07-31,2023-07-27,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6R4NXQ0Y
ONL,A95230,958454322,D8942607,MSE003_CORNFLWRBL,XX-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595749486,2023-07-31,2023-07-28,GB,29.00,1,20.61,0,0.00,FP,Online,Concession,20.00,3.44,17.17,37.00,6.35,Crew Clothing Company,6R5129RP
ONL,A95230,276699663,D0937616,WRA029_DKNAVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595667070,2023-07-31,2023-07-10,GB,80.00,0,0.00,-1,-80.00,MD,Online,Concession,20.00,-13.33,-66.67,37.00,-24.67,Crew Clothing Company,6QZHA21R
ONL,A95230,276628657,T5105215,WSK016_NAVY,12,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595899532,2023-07-31,2023-07-29,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R5C3S73
ONL,A25671,276560581,U6068415,WSD297_WHTNVY,12,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595915782,2023-07-31,2023-07-25,GB,45.00,0,0.00,-1,-45.00,FP,Online,Non-stocked,20.00,-7.50,-37.50,37.00,-13.88,Crew Clothing Company,6R3ZLQGM
ONL,A95230,958292723,D1442104,MRD005_BLUMRL,Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595661153,2023-07-31,2023-07-30,GB,55.00,1,27.00,0,0.00,MD,Online,Concession,20.00,4.50,22.50,37.00,8.33,Crew Clothing Company,6R5DLM6J
ONL,A95230,276565325,T7096105,MKE002,X-Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409930500,2023-07-31,2023-07-25,GB,37.00,0,0.00,-1,-37.00,FP,Online,Concession,20.00,-6.17,-30.83,37.00,-11.41,Crew Clothing Company,6R3ZFN7Z
ONL,A95230,276662195,D2803204,MRC126_BLACK,Large,CR BLA CREW CLOTHING,4F01,MENS CLOTHING,5059595611752,2023-07-31,2023-07-17,GB,70.00,0,0.00,-1,-70.00,FP,Online,Concession,20.00,-11.67,-58.33,37.00,-21.58,Crew Clothing Company,6R1PDNY4
ONL,A95230,276676004,A0770217,WOE052WHITENAVY,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595049043,2023-07-31,2023-07-17,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6R1Q4K10
ONL,A95230,959295655,79837015,WSE037_CORAL,12,CR ORN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595867272,2023-07-31,2023-07-31,GB,35.00,1,35.00,0,0.00,FP,Online,Concession,20.00,5.83,29.17,37.00,10.79,Crew Clothing Company,6R5SRXFD
ONL,A95230,959232103,64510113,WOE017WHITE,8,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595112327,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5F677V
ONL,A25671,959106811,D2830917,WRE027_WHITE,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595637806,2023-07-31,2023-07-30,GB,25.00,1,25.00,0,0.00,FP,Online,Non-stocked,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6R5F648L
ONL,A95230,276728645,N0158865,GEE004_MULCHECK,8-9 Yrs,CR ORN CREW CLOTHING,4F04,GIRLS CLOTHING,5059595532262,2023-07-31,2023-07-23,GB,26.00,0,0.00,-1,-26.00,FP,Online,Concession,0.00,0.00,-26.00,37.00,-9.62,Crew Clothing Company,6R3JMRX2
