Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingPOS,V979VRWHDJZQ8HG2,181A0114125,visa,2023-09-12 10:28:17,BST,Settled,QG7B77PBGVWXVT32,GBP,,45.00,1.0,GBP,,44.82,,0.07,0.02,0.09,visastandarddebit,<auto>,577,,,,,,,,,181
CrewClothing,CrewClothingPOS,KLCTS6W949PDPK52,604A0143741,mc,2023-09-12 10:28:52,BST,Settled,GLRSWW3ZXH7NT6G2,GBP,,81.40,1.0,GBP,,81.00,,0.13,0.03,0.24,mcstandardcredit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,NJ56DJP5HWQG4FG2,620A0118700,visa,2023-09-12 10:29:36,BST,Refunded,GF5PQKN3GZ8TJ482,GBP,41.25,,1.0,GBP,41.25,,0.00,,,,visapremiumcredit,620A0118700,577,,,,,,,,,620
CrewClothing,CrewClothingPOS,MQ5JHBL5N5FJBFG2,188A0118796,mc,2023-09-12 10:29:46,BST,Settled,N4LXJNG7JWDMM6G2,GBP,,65.00,1.0,GBP,,64.67,,0.10,0.03,0.20,mcpremiumcredit,<auto>,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,FBG7WWP2W7JQ4932,236A0108897,mc,2023-09-12 10:30:06,BST,Settled,J2FZBDQJ8KPJDXG2,GBP,,24.00,1.0,GBP,,23.88,,0.04,0.01,0.07,mcpremiumcredit,<auto>,577,,,,,,,,,236
CrewClothing,CrewClothingPOS,ZQN7G2W6CB2PXPB2,113A0199165,mc,2023-09-12 10:30:28,BST,Refunded,VV3J2KWPTSFH4FG2,GBP,12.00,,1.0,GBP,12.00,,0.00,,,,mcstandardcredit,113A0199165,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,LSTGXR7MNTNNXPB2,166A0133112,mc,2023-09-12 10:30:34,BST,Settled,ZP535S9SFC8X3SG2,GBP,,59.00,1.0,GBP,,58.76,,0.09,0.03,0.12,mcstandarddebit,<auto>,577,,,,,,,,,166
CrewClothing,CrewClothingPOS,VHKJH66WRCVPV832,603A0114066,mc,2023-09-12 10:30:52,BST,Settled,M9NWVX3ZXH7NT6G2,GBP,,23.00,1.0,GBP,,22.88,,0.04,0.01,0.07,mcsuperpremiumcredit,<auto>,577,,,,,,,,,603
CrewClothing,CrewClothingPOS,CTQNRPQC347DPK52,131A0119094,mc,2023-09-12 10:31:06,BST,Settled,SWBS7N7J2N2J8HH2,GBP,,26.10,1.0,GBP,,26.00,,0.04,0.01,0.05,mcstandarddebit,<auto>,577,,,,,,,,,131
CrewClothing,CrewClothingPOS,G9D4JC4GFPHR8HG2,161A0120347,mc,2023-09-12 10:31:10,BST,Settled,MFTT255RRXVH6XG2,GBP,,90.00,1.0,GBP,,89.64,,0.14,0.04,0.18,mcstandarddebit,<auto>,577,,,,,,,,,161
CrewClothing,CrewClothingPOS,BV39ZBDK98QHBFG2,604A0143742,mc,2023-09-12 10:31:12,BST,Settled,DMJRK2MDM29WTRG2,GBP,,146.80,1.0,GBP,,146.07,,0.23,0.06,0.44,mcpremiumcredit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,K8SGWR5GJKHXZP52,623A0104941,mc,2023-09-12 10:31:49,BST,Settled,V9R3C8RHFR7CC462,GBP,,135.00,1.0,GBP,,134.32,,0.22,0.05,0.41,mcpremiumcredit,<auto>,577,,,,,,,,,623
CrewClothing,CrewClothingPOS,HNNQ4ZBMC8XZ2C32,163A0119221,mc,2023-09-12 10:31:56,BST,Settled,HF4QFZ3ZXH7NT6G2,GBP,,71.20,1.0,GBP,,70.85,,0.11,0.03,0.21,mcsuperpremiumcredit,<auto>,577,,,,,,,,,163
CrewClothing,CrewClothingPOS,HRVCBRHCW42B7F32,108A0110503,mc,2023-09-12 10:31:58,BST,Settled,CRJXFZ3ZXH7NT6G2,GBP,,59.00,1.0,GBP,,58.76,,0.09,0.03,0.12,mcstandarddebit,<auto>,577,,,,,,,,,108
CrewClothing,CrewClothingPOS,HDSR2DL5N5FJBFG2,631A0106498,mc,2023-09-12 10:33:01,BST,Settled,ZWNL5QG7JWDMM6G2,GBP,,49.00,1.0,GBP,,48.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,577,,,,,,,,,631
CrewClothing,CrewClothingPOS,QK4CN6W7PV53CH52,626A0124404,mc,2023-09-12 10:33:07,BST,Settled,H577J3MDM29WTRG2,GBP,,40.59,1.0,GBP,,40.43,,0.06,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,MP69ML7V7LBVM232,223A0134821,mc,2023-09-12 10:33:12,BST,Settled,ZTMCTFQJ8KPJDXG2,GBP,,213.20,1.0,GBP,,212.14,,0.34,0.08,0.64,mcstandardcredit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,MTXGT7T33X7KFXB2,2023-09-12 10:32:10,visa,2023-09-12 10:33:20,BST,Settled,N4P6WFQJ8KPJDXG2,GBP,,6.61,1.0,GBP,,6.58,,0.01,0.01,0.01,visastandarddebit,<auto>,577,,,,,,,,,185
CrewClothing,CrewClothingPOS,KPJ89Z9JMNVCHK52,179A0122674,visa,2023-09-12 10:33:25,BST,Settled,GKW3CQG7JWDMM6G2,GBP,,20.00,1.0,GBP,,19.90,,0.03,0.01,0.06,visapremiumcredit,<auto>,577,,,,,,,,,179
CrewClothing,CrewClothingPOS,ZNT9C254VG6NWPG2,188A0118798,mc,2023-09-12 10:33:47,BST,Refunded,VV3HJP7J2N2J8HH2,GBP,26.10,,1.0,GBP,26.10,,0.00,,,,mcstandarddebit,188A0118798,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,R3PTK8CDSHBSC2C2,2023-09-12 10:33:03,visa,2023-09-12 10:34:04,BST,Refunded,VLKQ26TZG6RTJ482,GBP,27.00,,1.0,GBP,27.00,,0.00,,,,visastandarddebit,2023-09-12 10:33:03,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,R43J4F4GFPHR8HG2,172A0114646,visa,2023-09-12 10:34:23,BST,Settled,DFQQFGQJ8KPJDXG2,GBP,,44.00,1.0,GBP,,43.83,,0.07,0.01,0.09,visastandarddebit,<auto>,577,,,,,,,,,172
CrewClothing,CrewClothingPOS,GFKF3JRN8XNQ4932,229A0139698,mc,2023-09-12 10:34:32,BST,Settled,HQ6CVQG7JWDMM6G2,GBP,,156.19,1.0,GBP,,155.41,,0.25,0.06,0.47,mcsuperpremiumcredit,<auto>,577,,,,,,,,,229
CrewClothing,CrewClothingPOS,CRBZMTF6QSZSF232,625A0116223,visa,2023-09-12 10:34:34,BST,Settled,TWNR74MDM29WTRG2,GBP,,40.90,1.0,GBP,,40.74,,0.07,0.01,0.08,visastandarddebit,<auto>,577,,,,,,,,,625
CrewClothing,CrewClothingPOS,DL2X39GNHXMSC2C2,189A0176235,mc,2023-09-12 10:34:58,BST,Refunded,BZV84RG7JWDMM6G2,GBP,49.00,,1.0,GBP,49.00,,0.00,,,,mcpremiumcredit,189A0176235,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,HWSCD5QPLBJH2C52,606A0119871,visa,2023-09-12 10:35:03,BST,Settled,RMMPW65RRXVH6XG2,GBP,,22.00,1.0,GBP,,21.91,,0.04,0.01,0.04,visapremiumdebit,<auto>,577,,,,,,,,,606
CrewClothing,CrewClothingPOS,BQPTXM7V7LBVM232,162A0128867,mc,2023-09-12 10:35:28,BST,Settled,DFDKXGQJ8KPJDXG2,GBP,,35.00,1.0,GBP,,34.81,,0.06,0.02,0.11,mcpremiumcredit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,V5XRXDHTXN3JBFG2,167A0123545,visa,2023-09-12 10:35:32,BST,Settled,HSPT5BRHFR7CC462,GBP,,43.00,1.0,GBP,,42.83,,0.07,0.01,0.09,visastandarddebit,<auto>,577,,,,,,,,,167
CrewClothing,CrewClothingPOS,JVTCJH6N8M8J7XB2,2023-09-12 10:35:06,visa,2023-09-12 10:36:19,BST,Settled,SS6957TZG6RTJ482,GBP,,55.25,1.0,GBP,,55.03,,0.09,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,618
CrewClothing,CrewClothingPOS,S4N8ZWD5FMHJ8C52,185A0124797,mc,2023-09-12 10:36:33,BST,Settled,JQLVTRG7JWDMM6G2,GBP,,45.00,1.0,GBP,,44.77,,0.07,0.02,0.14,mcpremiumcredit,<auto>,577,,,,,,,,,185
CrewClothing,CrewClothingPOS,CRQQHSQC347DPK52,176A0112373,visa,2023-09-12 10:36:40,BST,Settled,WZM2R2T9H8TJGHH2,GBP,,83.00,1.0,GBP,,82.59,,0.13,0.03,0.25,visapremiumcredit,<auto>,577,,,,,,,,,176
CrewClothing,CrewClothingPOS,CH3PQVJGF9CTF232,193A0155882,visa,2023-09-12 10:36:46,BST,Settled,F9MPQBRHFR7CC462,GBP,,29.40,1.0,GBP,,29.28,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,R2XXTK3GXJGTK2C2,634A0101351,mc,2023-09-12 10:36:56,BST,Settled,T3F53SG7JWDMM6G2,GBP,,135.00,1.0,GBP,,134.46,,0.22,0.05,0.27,mcstandarddebit,<auto>,577,,,,,,,,,634
CrewClothing,CrewClothingPOS,RH89R69JKBHVM232,177A0117506,mc,2023-09-12 10:37:07,BST,Settled,BRGM5SG7JWDMM6G2,GBP,,36.00,1.0,GBP,,35.85,,0.06,0.02,0.07,mcstandarddebit,<auto>,577,,,,,,,,,177
CrewClothing,CrewClothingPOS,T67PTTD38NN97F32,133A0140511,mc,2023-09-12 10:37:11,BST,Settled,ZVS88C3NDT3TLKH2,GBP,,31.50,1.0,GBP,,31.37,,0.05,0.02,0.06,mcsuperpremiumdebit,<auto>,577,,,,,,,,,133
CrewClothing,CrewClothingPOS,HVH63378X7KCHK52,162A0128868,visa,2023-09-12 10:37:12,BST,Settled,LH9H8C3NDT3TLKH2,GBP,,75.00,1.0,GBP,,74.71,,0.12,0.02,0.15,visastandarddebit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,R6WPRSD2QF2MPPG2,2023-09-12 10:36:03,visa,2023-09-12 10:37:14,BST,Settled,T2NRGPN3GZ8TJ482,GBP,,50.15,1.0,GBP,,49.95,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,618
CrewClothing,CrewClothingPOS,BHCHZZ42WV3J7XB2,187A0126911,mc,2023-09-12 10:37:38,BST,Settled,J5PBFR7J2N2J8HH2,GBP,,59.00,1.0,GBP,,58.70,,0.09,0.03,0.18,mcpremiumcredit,<auto>,577,,,,,,,,,187
CrewClothing,CrewClothingPOS,HFL67DCFVWH97F32,154A0131042,visa,2023-09-12 10:38:03,BST,Settled,BT4KRW9SFC8X3SG2,GBP,,94.00,1.0,GBP,,93.13,,0.15,0.53,0.19,visasuperpremiumdebit,<auto>,577,,,,,,,,,154
CrewClothing,CrewClothingPOS,QKW8RNKRK52H2C52,604A0143743,mc,2023-09-12 10:38:13,BST,Settled,K9MS2DPBGVWXVT32,GBP,,19.00,1.0,GBP,,18.92,,0.03,0.01,0.04,mcstandarddebit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,HGQMCJ3DK6WH7XB2,166A0133113,visa,2023-09-12 10:38:17,BST,Settled,ML3JWJHVFWVFZP72,GBP,,25.00,1.0,GBP,,24.87,,0.04,0.01,0.08,visapremiumcredit,<auto>,577,,,,,,,,,166
CrewClothing,CrewClothingPOS,C54C6JGR46H89VB2,193A0155883,mc,2023-09-12 10:38:36,BST,Settled,JB2MXZ9TVK3VQ482,GBP,,40.50,1.0,GBP,,40.34,,0.06,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,CBKVP95S3SS3CH52,634A0001267,mc,2023-09-12 10:38:54,BST,Settled,R5FPS44ZXH7NT6G2,GBP,,114.00,1.0,GBP,,113.55,,0.18,0.04,0.23,mcstandarddebit,<auto>,577,,,,,,,,,634
CrewClothing,CrewClothingPOS,F5LFP4CMC8XZ2C32,2023-09-12 10:38:04,mc,2023-09-12 10:38:59,BST,Refunded,NJQ53TG7JWDMM6G2,GBP,47.70,,1.0,GBP,47.70,,0.00,,,,mcstandarddebit,2023-09-12 10:38:04,577,,,,,,,,,226
CrewClothing,CrewClothingPOS,GM4MBNLT79VMQPB2,166A0133114,mc,2023-09-12 10:39:14,BST,Settled,PPGVZ3T9H8TJGHH2,GBP,,69.00,1.0,GBP,,68.65,,0.11,0.03,0.21,mcpremiumcredit,<auto>,577,,,,,,,,,166
CrewClothing,CrewClothingPOS,P7PZ2B5S3SS3CH52,162A0128869,mc,2023-09-12 10:39:42,BST,Settled,QX6V754ZXH7NT6G2,GBP,,18.40,1.0,GBP,,18.30,,0.03,0.01,0.06,mcpremiumcredit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,KP2BW2QZSRB99VB2,223A0134822,visa,2023-09-12 10:39:49,BST,Settled,XCSG954ZXH7NT6G2,GBP,,45.10,1.0,GBP,,44.92,,0.07,0.02,0.09,visastandarddebit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,JPSDXRHNZL9GX632,175A0126261,visa,2023-09-12 10:40:00,BST,Refunded,MN6JLD3NDT3TLKH2,GBP,35.00,,1.0,GBP,35.00,,0.00,,,,visastandarddebit,175A0126261,577,,,,,,,,,175
CrewClothing,CrewClothingPOS,PBX739TZMKN73VB2,229A0139699,mc,2023-09-12 10:40:00,BST,Settled,GN6JM2BTVK3VQ482,GBP,,42.00,1.0,GBP,,41.83,,0.07,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,229
CrewClothing,CrewClothingPOS,NJS236ZPXNFNTM52,213A0117272,visa,2023-09-12 10:40:04,BST,Settled,V67SCDRHFR7CC462,GBP,,137.00,1.0,GBP,,136.48,,0.22,0.03,0.27,visastandarddebit,<auto>,577,,,,,,,,,213
CrewClothing,CrewClothingPOS,CMF8Q62TN8HBFF32,604A0143744,visa,2023-09-12 10:40:05,BST,Settled,GM8SCDRHFR7CC462,GBP,,12.60,1.0,GBP,,12.54,,0.02,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,HWW72XJGF9CTF232,235A0106039,visa,2023-09-12 10:40:05,BST,Settled,G2WXX8TZG6RTJ482,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,235
CrewClothing,CrewClothingPOS,VR5N3FT45DF29C32,193A0155884,visa,2023-09-12 10:40:15,BST,Settled,ZMD6QD3NDT3TLKH2,GBP,,18.89,1.0,GBP,,18.79,,0.03,0.01,0.06,visastandardcredit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,KFRS32BTP66J8C52,189A0176236,visa,2023-09-12 10:40:41,BST,Settled,WHF699TZG6RTJ482,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visasuperpremiumdebit,<auto>,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,SVZ2NK6N8M8J7XB2,2023-09-12 10:39:32,visa,2023-09-12 10:40:41,BST,Settled,FP92NDRHFR7CC462,GBP,,18.00,1.0,GBP,,17.92,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,127
CrewClothing,CrewClothingPOS,PLLKKM3FML4Z2C32,192A0152083,visa,2023-09-12 10:41:22,BST,Settled,F4DHCM9XV3RRDKH2,GBP,,12.60,1.0,GBP,,12.53,,0.02,0.01,0.04,visastandardcredit,<auto>,577,,,,,,,,,192
CrewClothing,CrewClothingPOS,HVKT6P92WMNNWPG2,188A0118799,mc,2023-09-12 10:42:00,BST,Settled,VC3BC64ZXH7NT6G2,GBP,,39.00,1.0,GBP,,38.84,,0.06,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,M27XK8ZC7KLH4FG2,633A0105217,mc,2023-09-12 10:42:00,BST,Settled,H79DJVG7JWDMM6G2,GBP,,59.00,1.0,GBP,,58.70,,0.09,0.03,0.18,mcstandardcredit,<auto>,577,,,,,,,,,633
CrewClothing,CrewClothingPOS,VTBNR7RR8GDNQPB2,186A0118761,mc,2023-09-12 10:42:00,BST,Settled,JR2BC64ZXH7NT6G2,GBP,,59.00,1.0,GBP,,58.76,,0.09,0.03,0.12,mcstandarddebit,<auto>,577,,,,,,,,,186
CrewClothing,CrewClothingPOS,FJDCQ3MP5CZ89VB2,196A0120895,visa,2023-09-12 10:42:34,BST,Settled,V5CZKFRHFR7CC462,GBP,,65.00,1.0,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,577,,,,,,,,,196
CrewClothing,CrewClothingPOS,WVVJKZ5GJKHXZP52,113A0202545,visa,2023-09-12 10:42:37,BST,Settled,VP5L7BTZG6RTJ482,GBP,,75.59,1.0,GBP,,75.30,,0.12,0.02,0.15,visastandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,DDW5CGXDSSQ29C32,626A0124405,mc,2023-09-12 10:42:44,BST,Refunded,FGH6VVG7JWDMM6G2,GBP,22.50,,1.0,GBP,22.50,,0.00,,,,mcstandardcredit,626A0124405,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,SXTLGRN39LCH2C52,175A0126262,visa,2023-09-12 10:43:46,BST,Refunded,P538GG3NDT3TLKH2,GBP,17.70,,1.0,GBP,17.70,,0.00,,,,visastandarddebit,175A0126262,577,,,,,,,,,175
CrewClothing,CrewClothingPOS,GVDGBJ992LTNXPB2,196A0120896,visa,2023-09-12 10:43:49,BST,Settled,VMRS6GRHFR7CC462,GBP,,80.00,1.0,GBP,,79.16,,0.13,0.47,0.24,visapremiumcredit,<auto>,577,,,,,,,,,196
CrewClothing,CrewClothingPOS,QPK8ZC2JDCH3CH52,223A0134823,visa,2023-09-12 10:43:49,BST,Settled,HN4WGG3NDT3TLKH2,GBP,,29.40,1.0,GBP,,29.28,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,JWL287CMC8XZ2C32,626A0124406,mc,2023-09-12 10:44:16,BST,Settled,W6FCMWG7JWDMM6G2,GBP,,31.50,1.0,GBP,,31.34,,0.05,0.02,0.09,mcstandardcredit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,V4GTP9J58FTG2C52,2023-09-12 10:42:48,visa,2023-09-12 10:44:22,BST,Settled,KMPHXSN3GZ8TJ482,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,127
CrewClothing,CrewClothingPOS,M8ZP3Q6Q77CNWPG2,212A0120292,visa,2023-09-12 10:44:38,BST,Settled,CJLW6CTZG6RTJ482,GBP,,25.00,1.0,GBP,,24.90,,0.04,0.01,0.05,visastandarddebit,<auto>,577,,,,,,,,,212
CrewClothing,CrewClothingPOS,P2W2D2KGF9CTF232,195A0115997,visa,2023-09-12 10:44:41,BST,Settled,ZK6JVG3NDT3TLKH2,GBP,,33.00,1.0,GBP,,32.87,,0.05,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,195
CrewClothing,CrewClothingPOS,T5G7GPRN8XNQ4932,625A0116224,mc,2023-09-12 10:45:31,BST,Settled,BHH5384ZXH7NT6G2,GBP,,42.35,1.0,GBP,,42.18,,0.07,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,625
CrewClothing,CrewClothingPOS,XSNJGBMFWT6H2C52,133A0140512,visa,2023-09-12 10:45:35,BST,Settled,X85N47T9H8TJGHH2,GBP,,31.50,1.0,GBP,,31.38,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,133
CrewClothing,CrewClothingPOS,WLRN743S3ZBR8HG2,231A0118626,visa,2023-09-12 10:45:50,BST,Settled,QHNGGH3NDT3TLKH2,GBP,,31.50,1.0,GBP,,31.38,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,231
CrewClothing,CrewClothingPOS,Q3NN79VF984NTM52,2023-09-12 10:44:52,mc,2023-09-12 10:45:55,BST,Settled,G8D5R9MDM29WTRG2,GBP,,49.50,1.0,GBP,,49.25,,0.08,0.02,0.15,mcsuperpremiumcredit,<auto>,577,,,,,,,,,154
CrewClothing,CrewClothingPOS,TKZ7Q27J6PC5Q4C2,223A0134824,mc,2023-09-12 10:46:47,BST,Settled,DQGZGNQJ8KPJDXG2,GBP,,10.80,1.0,GBP,,10.74,,0.02,0.01,0.03,mcsuperpremiumcredit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,JQM4KHPPPC2DPK52,131A0119095,visa,2023-09-12 10:46:58,BST,Settled,TC5MBJPBGVWXVT32,GBP,,55.20,1.0,GBP,,54.98,,0.09,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,131
CrewClothing,CrewClothingPOS,SFNQ34CWCB2PXPB2,189A0176238,visa,2023-09-12 10:47:10,BST,Refunded,MVHGNNQJ8KPJDXG2,GBP,35.00,,1.0,GBP,35.00,,0.00,,,,visapremiumcredit,189A0176238,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,HNWQ3Z9QGR5SC2C2,178A0118960,visa,2023-09-12 10:47:28,BST,Settled,PCGM28T9H8TJGHH2,GBP,,104.00,1.0,GBP,,103.59,,0.17,0.03,0.21,visastandarddebit,<auto>,577,,,,,,,,,178
CrewClothing,CrewClothingPOS,JWJ788BJMNVCHK52,625A0116226,mc,2023-09-12 10:47:40,BST,Refunded,SVLS9ZG7JWDMM6G2,GBP,37.05,,1.0,GBP,37.05,,0.00,,,,mcsuperpremiumcredit,625A0116226,577,,,,,,,,,625
CrewClothing,CrewClothingPOS,F2DQGHGNHXMSC2C2,223A0134825,visa,2023-09-12 10:47:56,BST,Settled,QG88FZG7JWDMM6G2,GBP,,13.50,1.0,GBP,,13.43,,0.02,0.01,0.04,visapremiumcredit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,RM8WZS3H2ZMBFF32,162A0128871,mc,2023-09-12 10:47:59,BST,Settled,PHVN8F5RRXVH6XG2,GBP,,23.20,1.0,GBP,,23.08,,0.04,0.01,0.07,mcsuperpremiumcredit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,VZQM2HQRCHVJFXB2,183A0160026,visa,2023-09-12 10:48:04,BST,Settled,PCTVHX7J2N2J8HH2,GBP,,16.00,1.0,GBP,,15.93,,0.03,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,183
CrewClothing,CrewClothingPOS,DX6SBG5S3SS3CH52,2023-09-12 10:47:14,mc,2023-09-12 10:48:09,BST,Settled,TV47JZG7JWDMM6G2,GBP,,45.00,1.0,GBP,,44.77,,0.07,0.02,0.14,mcstandardcredit,<auto>,577,,,,,,,,,185
CrewClothing,CrewClothingPOS,N758K37J6PC5Q4C2,2023-09-12 10:47:14,visa,2023-09-12 10:48:13,BST,Refunded,C28VCF5RRXVH6XG2,GBP,5.90,,1.0,GBP,5.90,,0.00,,,,visastandardcredit,2023-09-12 10:47:14,577,,,,,,,,,175
CrewClothing,CrewClothingPOS,H9K79W48D7J83VB2,179A0122675,visa,2023-09-12 10:48:20,BST,Settled,TMJWLZG7JWDMM6G2,GBP,,34.00,1.0,GBP,,33.79,,0.05,0.06,0.10,visastandardcredit,<auto>,577,,,,,,,,,179
CrewClothing,CrewClothingPOS,Z49BVJQSFW329C32,131A0119096,visa,2023-09-12 10:48:29,BST,Settled,P32PVPHVFWVFZP72,GBP,,29.70,1.0,GBP,,29.58,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,131
CrewClothing,CrewClothingPOS,KPS9T49Q72TXZP52,632A0102590,visa,2023-09-12 10:48:33,BST,Settled,WBPVPZG7JWDMM6G2,GBP,,35.00,1.0,GBP,,34.86,,0.06,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,632
CrewClothing,CrewClothingPOS,D7S7ZNVVJ2HFQ632,133A0140513,visa,2023-09-12 10:48:42,BST,Settled,ST8SKJRHFR7CC462,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,133
CrewClothing,CrewClothingPOS,WVCCFHQRCHVJFXB2,626A0124409,visa,2023-09-12 10:48:44,BST,Refunded,X87KZ4BSFC8X3SG2,GBP,16.80,,1.0,GBP,16.80,,0.00,,,,visastandarddebit,626A0124409,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,XZR9D8LMH754KH52,188A0118800,mc,2023-09-12 10:48:56,BST,Settled,CR6345BSFC8X3SG2,GBP,,90.00,1.0,GBP,,89.64,,0.14,0.04,0.18,mcstandarddebit,<auto>,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,SCCKWTLT79VMQPB2,188A0118801,mc,2023-09-12 10:50:38,BST,Settled,NJ8JW5BSFC8X3SG2,GBP,,45.00,1.0,GBP,,44.77,,0.07,0.02,0.14,mcpremiumcredit,<auto>,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,K4F85NHTXN3JBFG2,192A0152084,visa,2023-09-12 10:50:42,BST,Settled,K8D36GTZG6RTJ482,GBP,,14.40,1.0,GBP,,14.34,,0.02,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,192
CrewClothing,CrewClothingPOS,VTJF4RM9TW94KH52,108A0110504,visa,2023-09-12 10:50:53,BST,Settled,XTDMMKRHFR7CC462,GBP,,36.75,1.0,GBP,,36.61,,0.06,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,108
CrewClothing,CrewClothingPOS,QB7ZBLXDSSQ29C32,146A0122439,mc,2023-09-12 10:51:00,BST,Settled,WHK3QB4ZXH7NT6G2,GBP,,134.00,1.0,GBP,,133.34,,0.21,0.05,0.40,mcpremiumcredit,<auto>,577,,,,,,,,,146
CrewClothing,CrewClothingPOS,FH4X4LN8G3VMPPG2,153A0120439,mc,2023-09-12 10:51:42,BST,Settled,SDRT3C4ZXH7NT6G2,GBP,,25.00,1.0,GBP,,24.87,,0.04,0.01,0.08,mcsuperpremiumcredit,<auto>,577,,,,,,,,,153
CrewClothing,CrewClothingPOS,RPXZRDDQ2S6WRP52,618A0118203,visa,2023-09-12 10:52:26,BST,Settled,XL6QQS9XV3RRDKH2,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,618
CrewClothing,CrewClothingPOS,W9NK29QZSRB99VB2,151A0160471,mc,2023-09-12 10:52:32,BST,Settled,L9PBN3H7JWDMM6G2,GBP,,29.40,1.0,GBP,,29.24,,0.05,0.02,0.09,mcpremiumcredit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,BXX9WPL5N5FJBFG2,214A0117249,mc,2023-09-12 10:53:09,BST,Settled,W4RNRC4ZXH7NT6G2,GBP,,17.00,1.0,GBP,,16.91,,0.03,0.01,0.05,mcpremiumcredit,<auto>,577,,,,,,,,,214
CrewClothing,CrewClothingPOS,R3LK3V3GXJGTK2C2,136A0119923,mc,2023-09-12 10:53:48,BST,Refunded,T5KK4D4ZXH7NT6G2,GBP,48.75,,1.0,GBP,48.75,,0.00,,,,mcstandarddebit,136A0119923,577,,,,,,,,,136
