Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingPOS,PZTSLJQ2DMTCPK52,183A0159977,mc,2023-09-11 10:26:16,BST,Settled,CQ5R4PDSVK3VQ482,GBP,,22.00,1,GBP,,21.88,,0.04,0.01,0.07,mcsuperpremiumcredit,<auto>,576,,,,,,,,,183
CrewClothing,CrewClothingPOS,W5C8T5LSXN3JBFG2,167A0123528,visa,2023-09-11 10:26:21,BST,Settled,BL5TS2VGFR7CC462,GBP,,90.00,1,GBP,,89.56,,0.14,0.03,0.27,visapremiumcredit,<auto>,576,,,,,,,,,167
CrewClothing,CrewClothingPOS,PMKXQ5HJP27PXPB2,103A0123870,mc,2023-09-11 10:27:35,BST,Settled,TS33NJK6JWDMM6G2,GBP,,68.00,1,GBP,,67.66,,0.11,0.03,0.20,mcpremiumcredit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,SQH653NWQLJMPPG2,131A0119071,visa,2023-09-11 10:27:58,BST,Settled,Z6LZV36MDT3TLKH2,GBP,,68.80,1,GBP,,68.53,,0.11,0.02,0.14,visapremiumdebit,<auto>,576,,,,,,,,,131
CrewClothing,CrewClothingPOS,D5W8HHLMZL9GX632,175A0126243,visa,2023-09-11 10:28:01,BST,Settled,TKXQ8XWXG6RTJ482,GBP,,59.00,1,GBP,,58.77,,0.09,0.02,0.12,visastandarddebit,<auto>,576,,,,,,,,,175
CrewClothing,CrewClothingPOS,FN4CJ3NWQLJMPPG2,234A0114341,visa,2023-09-11 10:28:08,BST,Settled,TQC9Z36MDT3TLKH2,GBP,,24.50,1,GBP,,24.38,,0.04,0.01,0.07,visasuperpremiumcredit,<auto>,576,,,,,,,,,234
CrewClothing,CrewClothingPOS,F6TQJZ4HDCH3CH52,192A0152025,visa,2023-09-11 10:28:12,BST,Settled,PHS2CXWXG6RTJ482,GBP,,27.00,1,GBP,,26.90,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,XD757SPP7R6Q4932,606A0119857,mc,2023-09-11 10:28:35,BST,Settled,KB6VBNDRFC8X3SG2,GBP,,15.30,1,GBP,,15.22,,0.02,0.01,0.05,mcstandardcredit,<auto>,576,,,,,,,,,606
CrewClothing,CrewClothingPOS,WKGCPDXTM3Z9FF32,617A0119122,mc,2023-09-11 10:28:47,BST,Settled,ZPV7DBDWV3RRDKH2,GBP,,49.00,1,GBP,,48.75,,0.08,0.02,0.15,mcsuperpremiumcredit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,M8RGQC6FJQZMWPG2,625A0116180,visa,2023-09-11 10:28:50,BST,Settled,KFN3H9LTFWVFZP72,GBP,,3.00,1,GBP,,2.98,,,0.01,0.01,visastandarddebit,<auto>,576,,,,,,,,,625
CrewClothing,CrewClothingPOS,RJ3FJPDSP66J8C52,118A0121643,visa,2023-09-11 10:29:07,BST,Settled,LVRT64VGFR7CC462,GBP,,36.00,1,GBP,,35.86,,0.06,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,118
CrewClothing,CrewClothingPOS,CV7ZLVQGKZ2NQPB2,2023-09-11 10:28:08,mc,2023-09-11 10:29:07,BST,Settled,VQNPG46MDT3TLKH2,GBP,,44.30,1,GBP,,44.08,,0.07,0.02,0.13,mcstandardcredit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,B9TCH2N9CCGGX632,164A0135273,visa,2023-09-11 10:29:16,BST,Settled,S57B49TH8KPJDXG2,GBP,,55.80,1,GBP,,55.52,,0.09,0.02,0.17,visapremiumcredit,<auto>,576,,,,,,,,,164
CrewClothing,CrewClothingPOS,LNVGTPH4FMHJ8C52,231A0118610,mc,2023-09-11 10:29:36,BST,Settled,X6XJGT6XXH7NT6G2,GBP,,13.50,1,GBP,,13.43,,0.02,0.01,0.04,mcpremiumcredit,<auto>,576,,,,,,,,,231
CrewClothing,CrewClothingPOS,SJML2VPC3TP4J4C2,182A0156008,mc,2023-09-11 10:30:04,BST,Settled,MC3PNT6XXH7NT6G2,GBP,,2.00,1,GBP,,1.99,,,0.01,,mcstandarddebit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,SFW5TJXJC6Z2CH52,193A0155843,mc,2023-09-11 10:30:51,BST,Settled,RX4FCRDSVK3VQ482,GBP,,25.00,1,GBP,,24.90,,0.04,0.01,0.05,mcstandarddebit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,BNJ7G5X35DF29C32,226A0118645,visa,2023-09-11 10:31:06,BST,Settled,BXZVQZWXG6RTJ482,GBP,,18.00,1,GBP,,17.92,,0.03,0.01,0.04,visapremiumdebit,<auto>,576,,,,,,,,,226
CrewClothing,CrewClothingPOS,FWMXFP8FJKHXZP52,2023-09-11 10:30:07,visa,2023-09-11 10:31:13,BST,Settled,LLMHSZWXG6RTJ482,GBP,,36.00,1,GBP,,35.61,,0.06,0.26,0.07,visastandarddebit,<auto>,576,,,,,,,,,154
CrewClothing,CrewClothingPOS,K9KKXK78GMPPV832,216A0118301,visa,2023-09-11 10:31:38,BST,Settled,NT5V8BTH8KPJDXG2,GBP,,80.00,1,GBP,,79.69,,0.13,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,216
CrewClothing,CrewClothingPOS,QNR4KV4RLS9TK2C2,617A0119123,visa,2023-09-11 10:31:55,BST,Settled,KQDQDBTH8KPJDXG2,GBP,,24.30,1,GBP,,24.18,,0.04,0.01,0.07,visastandardcredit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,H49MCSW77BBFQ632,2023-09-11 10:31:52,visa,2023-09-11 10:32:47,BST,Settled,DDGQ7LBH2N2J8HH2,GBP,,42.00,1,GBP,,41.84,,0.07,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,DW9WTF6FJQZMWPG2,164A0135274,mc,2023-09-11 10:33:15,BST,Settled,ZQQFMCLTFWVFZP72,GBP,,23.40,1,GBP,,23.30,,0.04,0.01,0.05,mcstandarddebit,<auto>,576,,,,,,,,,164
CrewClothing,CrewClothingPOS,BTMXPSPN5CZ89VB2,164A0135275,visa,2023-09-11 10:33:42,BST,Refunded,WZDCP66MDT3TLKH2,GBP,65.00,,1,GBP,65.00,,,,,,visapremiumcredit,164A0135275,576,,,,,,,,,164
CrewClothing,CrewClothingPOS,RW73G2DHKBHVM232,199A0115366,mc,2023-09-11 10:33:56,BST,Refunded,KQ2TQMK6JWDMM6G2,GBP,45.00,,1,GBP,45.00,,,,,,mcstandarddebit,199A0115366,576,,,,,,,,,199
CrewClothing,CrewClothingPOS,MMN6453BFG7PV832,195A0115982,mc,2023-09-11 10:34:07,BST,Settled,G3RP77S9GVWXVT32,GBP,,79.00,1,GBP,,78.68,,0.13,0.03,0.16,mcstandarddebit,<auto>,576,,,,,,,,,195
CrewClothing,CrewClothingPOS,XGKVJMVDP73KFXB2,173A0127308,visa,2023-09-11 10:34:21,BST,Settled,L4KBC3XXG6RTJ482,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,173
CrewClothing,CrewClothingPOS,JB3F7HQWQF2XRP52,103A0123871,mc,2023-09-11 10:34:22,BST,Settled,HGZQXMK6JWDMM6G2,GBP,,69.00,1,GBP,,68.72,,0.11,0.03,0.14,mcstandarddebit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,WDZ56SH4FMHJ8C52,212A0120273,mc,2023-09-11 10:34:23,BST,Settled,W2CWRW6XXH7NT6G2,GBP,,7.20,1,GBP,,7.16,,0.01,0.01,0.02,mcsuperpremiumcredit,<auto>,576,,,,,,,,,212
CrewClothing,CrewClothingPOS,DVBQBZN9FPTWRP52,113A0202448,mc,2023-09-11 10:34:42,BST,Settled,B27KQCTH8KPJDXG2,GBP,,34.20,1,GBP,,34.06,,0.05,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,SF5QSWFLC8XZ2C32,199A0115367,mc,2023-09-11 10:35:02,BST,Refunded,JMWT9NK6JWDMM6G2,GBP,45.00,,1,GBP,45.00,,,,,,mcstandarddebit,199A0115367,576,,,,,,,,,199
CrewClothing,CrewClothingPOS,PQTKQZN9FPTWRP52,175A0126244,visa,2023-09-11 10:35:34,BST,Refunded,SPCM6DTH8KPJDXG2,GBP,31.50,,1,GBP,31.50,,,,,,visastandarddebit,175A0126244,576,,,,,,,,,175
CrewClothing,CrewClothingPOS,J8QS283DSSQ29C32,151A0160417,mc,2023-09-11 10:35:39,BST,Settled,Z3X7FX6XXH7NT6G2,GBP,,24.00,1,GBP,,23.90,,0.04,0.01,0.05,mcstandarddebit,<auto>,576,,,,,,,,,151
CrewClothing,CrewClothingPOS,T3STDW97X7KCHK52,154A0131017,visa,2023-09-11 10:35:42,BST,Settled,MM7RZ3XXG6RTJ482,GBP,,29.00,1,GBP,,28.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,154
CrewClothing,CrewClothingPOS,S9CMCGXSKMRSK2C2,2023-09-11 10:34:44,mc,2023-09-11 10:35:45,BST,Settled,S47DTDLTFWVFZP72,GBP,,31.00,1,GBP,,30.87,,0.05,0.02,0.06,mcstandarddebit,<auto>,576,,,,,,,,,227
CrewClothing,CrewClothingPOS,J8J4ML4WNQ683VB2,626A0124352,visa,2023-09-11 10:36:33,BST,Settled,DP4B486MDT3TLKH2,GBP,,31.50,1,GBP,,31.38,,0.05,0.01,0.06,visapremiumdebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,BXGDFFMX5HX3KH52,105A0114081,mc,2023-09-11 10:36:35,BST,Settled,DFCZ8FLTFWVFZP72,GBP,,35.00,1,GBP,,34.85,,0.06,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,105
CrewClothing,CrewClothingPOS,BXJRMXBBNRLZ2C32,103A0123872,visa,2023-09-11 10:36:35,BST,Settled,FHNQ486MDT3TLKH2,GBP,,22.00,1,GBP,,21.88,,0.04,0.01,0.07,visapremiumcredit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,FJPK65RJJK5SGHG2,193A0155844,visa,2023-09-11 10:36:46,BST,Settled,NXFFW7VGFR7CC462,GBP,,77.50,1,GBP,,77.20,,0.12,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,FSTK2Z4RLS9TK2C2,189A0176181,visa,2023-09-11 10:36:54,BST,Settled,V8CTSDTH8KPJDXG2,GBP,,19.00,1,GBP,,18.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,189
CrewClothing,CrewClothingPOS,D98VHC45Q86R8HG2,220A0128114,visa,2023-09-11 10:37:15,BST,Settled,VTKP7XW8H8TJGHH2,GBP,,22.00,1,GBP,,21.91,,0.04,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,220
CrewClothing,CrewClothingPOS,M4DQ9DVKTK5FQ632,232A0119221,visa,2023-09-11 10:37:42,BST,Settled,VZLJW2QCM29WTRG2,GBP,,102.00,1,GBP,,101.61,,0.16,0.03,0.20,visastandarddebit,<auto>,576,,,,,,,,,232
CrewClothing,CrewClothingPOS,MLR87QTB347DPK52,2023-09-11 10:36:33,visa,2023-09-11 10:37:43,BST,Settled,TP44GXW8H8TJGHH2,GBP,,14.50,1,GBP,,14.44,,0.02,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,WPFZKJJCDJCWRP52,221A0149533,visa,2023-09-11 10:37:47,BST,Settled,LBJDTFLTFWVFZP72,GBP,,44.00,1,GBP,,43.83,,0.07,0.01,0.09,visapremiumdebit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,TQCQVVSWHTXDQ632,222A0137349,mc,2023-09-11 10:38:20,BST,Settled,PDGNZVDSVK3VQ482,GBP,,36.00,1,GBP,,35.85,,0.06,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,222
CrewClothing,CrewClothingPOS,RRRTSG8KLHDCHK52,154A0131018,visa,2023-09-11 10:38:30,BST,Settled,Q3QD6TDRFC8X3SG2,GBP,,29.00,1,GBP,,28.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,154
CrewClothing,CrewClothingPOS,NW7SDCLSXN3JBFG2,136A0119910,visa,2023-09-11 10:38:35,BST,Settled,MRM8S8VGFR7CC462,GBP,,90.00,1,GBP,,89.66,,0.14,0.02,0.18,visastandarddebit,<auto>,576,,,,,,,,,136
CrewClothing,CrewClothingPOS,SFHF6CHJP27PXPB2,226A0118646,mc,2023-09-11 10:38:41,BST,Settled,BD7J3QK6JWDMM6G2,GBP,,75.00,1,GBP,,73.65,,0.12,0.03,1.20,mccommercialcredit,<auto>,576,,,,,,,,,226
CrewClothing,CrewClothingPOS,ZX43P93DSSQ29C32,193A0155845,mc,2023-09-11 10:39:07,BST,Settled,V5BL427XXH7NT6G2,GBP,,15.00,1,GBP,,14.94,,0.02,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,DK6BXPVDP73KFXB2,221A0149534,visa,2023-09-11 10:39:18,BST,Settled,LJV269VGFR7CC462,GBP,,20.00,1,GBP,,19.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,XQTLPP4XQ6DPV832,626A0124353,visa,2023-09-11 10:39:20,BST,Settled,FCLRKTDRFC8X3SG2,GBP,,17.10,1,GBP,,17.03,,0.03,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,NBHBHRGWH4MMMM52,192A0152026,visa,2023-09-11 10:39:33,BST,Settled,BFS799VGFR7CC462,GBP,,25.20,1,GBP,,25.10,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,B9PH589VRCVPV832,198A0115791,visa,2023-09-11 10:40:11,BST,Settled,NGG6M27XXH7NT6G2,GBP,,55.00,1,GBP,,54.78,,0.09,0.02,0.11,visapremiumdebit,<auto>,576,,,,,,,,,198
CrewClothing,CrewClothingPOS,DK6PRBKNKDT97F32,161A0120329,visa,2023-09-11 10:40:55,BST,Settled,N6JSX68QRXVH6XG2,GBP,,39.00,1,GBP,,38.80,,0.06,0.02,0.12,visapremiumcredit,<auto>,576,,,,,,,,,161
CrewClothing,CrewClothingPOS,J7BMLJ6DML4Z2C32,222A0137350,mc,2023-09-11 10:40:58,BST,Settled,MCCQGNR2GZ8TJ482,GBP,,35.10,1,GBP,,34.91,,0.06,0.02,0.11,mcstandardcredit,<auto>,576,,,,,,,,,222
CrewClothing,CrewClothingPOS,T75CH45SN8HBFF32,113A0202449,visa,2023-09-11 10:41:01,BST,Settled,BX9C9B6MDT3TLKH2,GBP,,26.10,1,GBP,,25.97,,0.04,0.01,0.08,visapremiumcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,HC9WQ22HWCXSK2C2,183A0159978,visa,2023-09-11 10:41:17,BST,Settled,PKRFJVDRFC8X3SG2,GBP,,19.60,1,GBP,,19.52,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,183
CrewClothing,CrewClothingPOS,BPVX28KZMV4GX632,166A0133076,mc,2023-09-11 10:41:18,BST,Settled,PKSFJVDRFC8X3SG2,GBP,,39.00,1,GBP,,38.80,,0.06,0.02,0.12,mcpremiumcredit,<auto>,576,,,,,,,,,166
CrewClothing,CrewClothingPOS,GW8W2N7KJ5ZTM232,613A0124680,mc,2023-09-11 10:41:31,BST,Settled,Q872B2X8H8TJGHH2,GBP,,13.50,1,GBP,,13.44,,0.02,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,613
CrewClothing,CrewClothingPOS,BMFH6Z4P7GQH7XB2,153A0120421,visa,2023-09-11 10:41:40,BST,Settled,XCT7MXDSVK3VQ482,GBP,,70.00,1,GBP,,69.73,,0.11,0.02,0.14,visastandarddebit,<auto>,576,,,,,,,,,153
CrewClothing,CrewClothingPOS,FCTSKQPWN3MGX632,181A0114106,mc,2023-09-11 10:41:44,BST,Settled,DJKCD37XXH7NT6G2,GBP,,79.00,1,GBP,,78.68,,0.13,0.03,0.16,mcstandarddebit,<auto>,576,,,,,,,,,181
CrewClothing,CrewClothingPOS,QBG83RZM3Q2PV832,631A0106486,mc,2023-09-11 10:42:18,BST,Settled,XFFX4PR2GZ8TJ482,GBP,,31.50,1,GBP,,31.34,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,631
CrewClothing,CrewClothingPOS,Z6J3855SN8HBFF32,226A0118647,visa,2023-09-11 10:43:01,BST,Refunded,X2VQK7XXG6RTJ482,GBP,17.00,,1,GBP,17.00,,,,,,visastandarddebit,226A0118647,576,,,,,,,,,226
CrewClothing,CrewClothingPOS,JGWQXW5R3ZBR8HG2,183A0159979,visa,2023-09-11 10:43:02,BST,Settled,BRCZK7XXG6RTJ482,GBP,,90.10,1,GBP,,89.76,,0.14,0.02,0.18,visastandarddebit,<auto>,576,,,,,,,,,183
CrewClothing,CrewClothingPOS,G3BZWH6CK6WH7XB2,228A0119627,mc,2023-09-11 10:43:08,BST,Settled,GMXWLCS9GVWXVT32,GBP,,91.50,1,GBP,,91.04,,0.15,0.04,0.27,mcpremiumcredit,<auto>,576,,,,,,,,,228
CrewClothing,CrewClothingPOS,NKTMCKRCKHCQ4932,182A0156009,visa,2023-09-11 10:43:11,BST,Settled,WWN43CVGFR7CC462,GBP,,74.59,1,GBP,,74.30,,0.12,0.02,0.15,visastandarddebit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,MB5N4CKM367MPPG2,225A0136481,mc,2023-09-11 10:43:48,BST,Settled,FKWVV5QCM29WTRG2,GBP,,42.00,1,GBP,,41.83,,0.07,0.02,0.08,mcstandarddebit,<auto>,576,,,,,,,,,225
CrewClothing,CrewClothingPOS,GMRH74GLC8XZ2C32,193A0155846,mc,2023-09-11 10:43:52,BST,Settled,NHVHF47XXH7NT6G2,GBP,,31.50,1,GBP,,31.37,,0.05,0.02,0.06,mcstandarddebit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,LCFVPCR7G3VMPPG2,235A0106027,mc,2023-09-11 10:44:21,BST,Settled,SS57TSK6JWDMM6G2,GBP,,114.00,1,GBP,,113.55,,0.18,0.04,0.23,mcstandarddebit,<auto>,576,,,,,,,,,235
CrewClothing,CrewClothingPOS,KSVW5TTB347DPK52,227A0115920,visa,2023-09-11 10:44:36,BST,Settled,ZQMJ5XDRFC8X3SG2,GBP,,24.00,1,GBP,,23.90,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,227
CrewClothing,CrewClothingPOS,F4KJHZ83RFNR8HG2,190A0125562,mc,2023-09-11 10:45:13,BST,Settled,ZR6S8TK6JWDMM6G2,GBP,,36.90,1,GBP,,36.75,,0.06,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,190
CrewClothing,CrewClothingPOS,M28PQ2TXSRB99VB2,623A0104930,mc,2023-09-11 10:45:15,BST,Settled,ZMFH9TK6JWDMM6G2,GBP,,80.00,1,GBP,,79.60,,0.13,0.03,0.24,mcpremiumcredit,<auto>,576,,,,,,,,,623
CrewClothing,CrewClothingPOS,HJTFRTL9FVCMPPG2,187A0126889,mc,2023-09-11 10:45:38,BST,Settled,H753B4X8H8TJGHH2,GBP,,35.00,1,GBP,,34.85,,0.06,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,187
CrewClothing,CrewClothingPOS,BKSS6SXJC6Z2CH52,153A0120422,visa,2023-09-11 10:45:58,BST,Settled,VFF3WQR2GZ8TJ482,GBP,,45.00,1,GBP,,44.82,,0.07,0.02,0.09,visastandarddebit,<auto>,576,,,,,,,,,153
CrewClothing,CrewClothingPOS,W6ZTNGD82LTNXPB2,2023-09-11 10:45:03,visa,2023-09-11 10:46:03,BST,Refunded,SDG739XXG6RTJ482,GBP,45.00,,1,GBP,45.00,,,,,,visastandarddebit,2023-09-11 10:45:03,576,,,,,,,,,228
CrewClothing,CrewClothingPOS,MRNPWJ468HSFQ632,221A0149535,mc,2023-09-11 10:46:21,BST,Settled,NH3BSTK6JWDMM6G2,GBP,,48.00,1,GBP,,47.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,MZLQGDSNPC2DPK52,154A0131019,mc,2023-09-11 10:46:31,BST,Settled,BVTH4LLTFWVFZP72,GBP,,75.00,1,GBP,,74.62,,0.12,0.03,0.23,mcpremiumcredit,<auto>,576,,,,,,,,,154
CrewClothing,CrewClothingPOS,QF44SVPK4CPMPPG2,172A0114628,visa,2023-09-11 10:46:48,BST,Settled,Z68WMKTH8KPJDXG2,GBP,,25.00,1,GBP,,24.87,,0.04,0.01,0.08,visastandardcredit,<auto>,576,,,,,,,,,172
CrewClothing,CrewClothingPOS,J8NKKKVKTK5FQ632,626A0124354,mc,2023-09-11 10:47:52,BST,Settled,NG2MWFS9GVWXVT32,GBP,,34.29,1,GBP,,34.15,,0.05,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,BQS6J5MFJBTP4932,184A0126437,mc,2023-09-11 10:48:02,BST,Settled,ZBB8Q3FSVK3VQ482,GBP,,89.00,1,GBP,,88.55,,0.14,0.04,0.27,mcpremiumcredit,<auto>,576,,,,,,,,,184
CrewClothing,CrewClothingPOS,N67FGMRCKHCQ4932,2023-09-11 10:46:19,mc,2023-09-11 10:48:24,BST,Settled,MHVB7BXXG6RTJ482,GBP,,18.00,1,GBP,,17.91,,0.03,0.01,0.05,mcsuperpremiumcredit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,RRQ9XR4WNQ683VB2,220A0128115,visa,2023-09-11 10:48:25,BST,Settled,QPFMLFVGFR7CC462,GBP,,15.00,1,GBP,,14.92,,0.02,0.01,0.05,visapremiumcredit,<auto>,576,,,,,,,,,220
CrewClothing,CrewClothingPOS,BBPJHQ36CJBBFF32,188A0118759,mc,2023-09-11 10:48:59,BST,Settled,ZV6N92FRFC8X3SG2,GBP,,35.00,1,GBP,,34.85,,0.06,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,188
CrewClothing,CrewClothingPOS,ZCLWSHHHD4TSF232,631A0106487,mc,2023-09-11 10:49:10,BST,Settled,HFWRGSR2GZ8TJ482,GBP,,55.00,1,GBP,,54.72,,0.09,0.02,0.17,mcpremiumcredit,<auto>,576,,,,,,,,,631
CrewClothing,CrewClothingPOS,XBS2Z48ZVV3J7XB2,626A0124355,visa,2023-09-11 10:49:20,BST,Settled,PJ6W9VBH2N2J8HH2,GBP,,18.00,1,GBP,,17.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,W3PW8GF96DGMMM52,616A0140169,mc,2023-09-11 10:49:20,BST,Settled,MZ6W9VBH2N2J8HH2,GBP,,31.50,1,GBP,,31.34,,0.05,0.02,0.09,mcsuperpremiumcredit,<auto>,576,,,,,,,,,616
CrewClothing,CrewClothingPOS,CRFW3Q9P77CNWPG2,164A0135276,visa,2023-09-11 10:49:48,BST,Settled,D7JJ9GVGFR7CC462,GBP,,15.00,1,GBP,,14.94,,0.02,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,164
CrewClothing,CrewClothingPOS,JCRNCBDHKBHVM232,2023-09-11 10:48:58,mc,2023-09-11 10:50:12,BST,Settled,H2H3J77XXH7NT6G2,GBP,,49.00,1,GBP,,48.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,576,,,,,,,,,228
CrewClothing,CrewClothingPOS,GHRXSFGCSHBSC2C2,2023-09-11 10:49:13,visa,2023-09-11 10:50:45,BST,Settled,N5M7CCXXG6RTJ482,GBP,,41.60,1,GBP,,41.44,,0.07,0.01,0.08,visapremiumdebit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,QTJMTZ67H825Q4C2,173A0127309,visa,2023-09-11 10:50:51,BST,Settled,LZ8CT6X8H8TJGHH2,GBP,,59.00,1,GBP,,58.77,,0.09,0.02,0.12,visastandarddebit,<auto>,576,,,,,,,,,173
CrewClothing,CrewClothingPOS,W4X9H7GLC8XZ2C32,163A0119202,mc,2023-09-11 10:50:53,BST,Settled,J74H2XK6JWDMM6G2,GBP,,145.00,1,GBP,,144.27,,0.23,0.06,0.44,mcpremiumcredit,<auto>,576,,,,,,,,,163
CrewClothing,CrewClothingPOS,DGQG377W8R7CHK52,182A0156010,mc,2023-09-11 10:51:19,BST,Settled,XJZLK9QCM29WTRG2,GBP,,36.00,1,GBP,,35.81,,0.06,0.02,0.11,mcpremiumcredit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,K3363NDWW3LJ7XB2,177A0117471,mc,2023-09-11 10:51:20,BST,Settled,JR7K387XXH7NT6G2,GBP,,50.00,1,GBP,,49.10,,0.08,0.02,0.80,mccommercialcredit,<auto>,576,,,,,,,,,177
CrewClothing,CrewClothingPOS,QWWFBJC5JFJ5Q4C2,196A0120880,mc,2023-09-11 10:51:22,BST,Settled,J6Z39XK6JWDMM6G2,GBP,,65.00,1,GBP,,64.74,,0.10,0.03,0.13,mcstandarddebit,<auto>,576,,,,,,,,,196
CrewClothing,CrewClothingPOS,PG83ZHGDVWH97F32,118A0121644,visa,2023-09-11 10:51:31,BST,Settled,TCMN67X8H8TJGHH2,GBP,,22.00,1,GBP,,21.91,,0.04,0.01,0.04,visapremiumdebit,<auto>,576,,,,,,,,,118
CrewClothing,CrewClothingPOS,QQ37PSR29LCH2C52,147A0127149,visa,2023-09-11 10:51:40,BST,Settled,WJGVGH6MDT3TLKH2,GBP,,57.00,1,GBP,,56.78,,0.09,0.02,0.11,visastandarddebit,<auto>,576,,,,,,,,,147
CrewClothing,CrewClothingPOS,KQK6N46R3ZBR8HG2,2023-09-11 10:50:21,visa,2023-09-11 10:51:50,BST,Settled,D456KH6MDT3TLKH2,GBP,,100.00,1,GBP,,99.61,,0.16,0.03,0.20,visastandarddebit,<auto>,576,,,,,,,,,627
CrewClothing,CrewClothingPOS,JD2BTHX35DF29C32,189A0176182,visa,2023-09-11 10:51:50,BST,Settled,LG56KH6MDT3TLKH2,GBP,,18.89,1,GBP,,18.81,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,189
CrewClothing,CrewClothingPOS,W64ZPGKMHXMSC2C2,113A0202450,mc,2023-09-11 10:52:11,BST,Settled,G6D6H87XXH7NT6G2,GBP,,17.10,1,GBP,,17.03,,0.03,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,J8H3DB2JZR5BFF32,626A0124356,mc,2023-09-11 10:52:39,BST,Settled,CQ7T7BQCM29WTRG2,GBP,,58.60,1,GBP,,58.30,,0.09,0.03,0.18,mcstandardcredit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,TKTQGXVDP73KFXB2,167A0123529,visa,2023-09-11 10:52:44,BST,Settled,LN3KBDXXG6RTJ482,GBP,,45.00,1,GBP,,44.82,,0.07,0.02,0.09,visastandarddebit,<auto>,576,,,,,,,,,167
